Departure,Departure station,Return station,Covered distance (m),Duration (sec.),latitude_depart,longitude_depart,latitude_retour,longitude_retour
2024-09-20 19:04:18,Hôtel de Ville,Prés d'Arènes,1848.0,429,43.5985194,3.8966318917219365,43.5936317,3.8877518
2024-09-20 19:05:35,Saint-Guilhem - Courreau,Renouvier,933.0,1748,43.6089424,3.8727765,43.60358,3.8678865
2024-09-20 19:06:34,Père Soulas,Albert 1er - Cathédrale,1923.0,1383,43.6219699,3.855618,43.6148246,3.873733
2024-09-20 19:06:47,Boutonnet,Place Albert 1er - St Charles,963.0,384,43.6198269,3.8681402,43.6164766,3.8741187
2024-09-20 19:07:05,Boutonnet,Place Albert 1er - St Charles,951.0,381,43.6198269,3.8681402,43.6164766,3.8741187
2024-09-20 19:07:59,Gare Saint-Roch,Louis Blanc,2717.0,12944,43.6045522,3.8800373,43.6147274,3.8782032
2024-09-20 19:08:22,Vert Bois,Boutonnet,1843.0,517,43.6354897,3.8717792916498994,43.6198269,3.8681402
2024-09-20 19:08:32,Port Marianne,Occitanie,16370.0,35952,43.6059165,3.9168169,43.634628,3.8484797
2024-09-20 19:09:45,Faculté des sciences,Beaux-Arts,4110.0,1165,43.632161999999994,3.864256104608797,43.6167043,3.8849862
2024-09-20 19:12:01,Rondelet,Nouveau Saint-Roch,847.0,502,43.6027363,3.8749844,43.5998216,3.8757614
2024-09-20 19:13:49,Antigone centre,Antigone centre,4226.0,1460,43.6079184,3.8905276,43.6079184,3.8905276
2024-09-20 19:14:11,Observatoire,Père Soulas,2605.0,719,43.61452665,3.871080728556718,43.6219699,3.855618
2024-09-20 19:15:58,Faculté des sciences,Place Albert 1er - St Charles,14730.0,13682,43.632161999999994,3.864256104608797,43.6164766,3.8741187
2024-09-20 19:17:22,Vert Bois,Corum,3199.0,661,43.6354897,3.8717792916498994,43.6144479,3.8821386
2024-09-20 19:21:59,Fac de Lettres,Médiathèque Emile Zola,4263.0,1600,43.6353331,3.8687709,43.6082468,3.8930561
2024-09-20 19:22:54,Vert Bois,Beaux-Arts,2752.0,709,43.6354897,3.8717792916498994,43.6167043,3.8849862
2024-09-20 19:23:27,Fac de Lettres,Aiguelongue,1137.0,352,43.6353331,3.8687709,43.6331438,3.8795261
2024-09-20 19:25:13,Nombre d'Or,Fac de Lettres,4194.0,1718,43.6079002,3.8866534,43.6353331,3.8687709
2024-09-20 19:26:44,Foch,Comédie,737.0,459,43.6109947,3.8733344,43.60918635,3.8815040936105776
2024-09-20 19:27:40,Louis Blanc,Louis Blanc,5513.0,13507,43.6147274,3.8782032,43.6147274,3.8782032
2024-09-20 19:29:00,Louis Blanc,Louis Blanc,5362.0,13430,43.6147274,3.8782032,43.6147274,3.8782032
2024-09-20 19:29:53,Louis Blanc,Louis Blanc,7722.0,14568,43.6147274,3.8782032,43.6147274,3.8782032
2024-09-20 19:35:02,Marie Caizergues,Marie Caizergues,0.0,25,43.6212064,3.8753901,43.6212064,3.8753901
2024-09-20 19:36:27,Comédie,Boutonnet,2235.0,466,43.60918635,3.8815040936105776,43.6198269,3.8681402
2024-09-20 19:37:41,Cité Mion,Renouvier,1643.0,704,43.6013494,3.8847633,43.60358,3.8678865
2024-09-20 19:39:44,Port Marianne,Corum,3575.0,2284,43.6059165,3.9168169,43.6144479,3.8821386
2024-09-20 19:39:48,Port Marianne,Corum,3493.0,2262,43.6059165,3.9168169,43.6144479,3.8821386
2024-09-20 19:42:10,Vert Bois,Vert Bois,0.0,22,43.6354897,3.8717792916498994,43.6354897,3.8717792916498994
2024-09-20 19:43:18,Vert Bois,Les Aubes,4059.0,1164,43.6354897,3.8717792916498994,43.6192157,3.8913335
2024-09-20 19:43:19,Emile Combes,Les Aubes,1455.0,95776,43.6167422,3.8799722,43.6192157,3.8913335
2024-09-20 19:45:53,Père Soulas,Boutonnet,1323.0,440,43.6219699,3.855618,43.6198269,3.8681402
2024-09-20 19:47:42,Père Soulas,Père Soulas,5139.0,2255,43.6219699,3.855618,43.6219699,3.855618
2024-09-20 19:53:57,Hôtel du Département,Hôtel du Département,2160.0,1411,43.622820000000004,3.837632367928194,43.622820000000004,3.837632367928194
2024-09-20 19:56:10,Les Aubes,Emile Combes,1433.0,398,43.6192157,3.8913335,43.6167422,3.8799722
2024-09-20 19:59:51,Renouvier,Comédie,1276.0,463,43.60358,3.8678865,43.60918635,3.8815040936105776
2024-09-20 20:01:17,Sabines,Comédie,12752.0,9607,43.5840624,3.8600063,43.60918635,3.8815040936105776
2024-09-20 20:05:38,Vert Bois,Vert Bois,0.0,25,43.6354897,3.8717792916498994,43.6354897,3.8717792916498994
2024-09-20 20:06:57,Vert Bois,Faculté des sciences,2176.0,615,43.6354897,3.8717792916498994,43.632161999999994,3.864256104608797
2024-09-20 20:12:25,Père Soulas,Place Albert 1er - St Charles,1770.0,514,43.6219699,3.855618,43.6164766,3.8741187
2024-09-20 20:17:19,Prés d'Arènes,Hôtel de Ville,1848.0,517,43.5936317,3.8877518,43.5985194,3.8966318917219365
2024-09-20 20:29:31,Corum,Antigone centre,1290.0,422,43.6144479,3.8821386,43.6079184,3.8905276
2024-09-20 20:30:52,Aiguelongue,Père Soulas,2425.0,805,43.6331438,3.8795261,43.6219699,3.855618
2024-09-20 20:31:52,Gare Saint-Roch,Antigone centre,892.0,245,43.6045522,3.8800373,43.6079184,3.8905276
2024-09-20 20:37:38,Vert Bois,Vert Bois,0.0,27,43.6354897,3.8717792916498994,43.6354897,3.8717792916498994
2024-09-20 20:38:42,Louis Blanc,Aiguelongue,1717.0,599,43.6147274,3.8782032,43.6331438,3.8795261
2024-09-20 20:41:07,Place Viala,Fac de Lettres,3248.0,873,43.6168167,3.8550842,43.6353331,3.8687709
2024-09-20 20:44:29,Tonnelles,Tonnelles,0.0,23,43.6138959,3.8382247999999874,43.6138959,3.8382247999999874
2024-09-20 20:45:25,Tonnelles,Observatoire,3473.0,1051,43.6138959,3.8382247999999874,43.61452665,3.871080728556718
2024-09-20 20:47:52,Place Viala,Louis Blanc,2052.0,407,43.6168167,3.8550842,43.6147274,3.8782032
2024-09-20 20:48:26,Nombre d'Or,Voltaire,1029.0,1701,43.6079002,3.8866534,43.6037049,3.8892253
2024-09-20 20:52:15,Jeu de Mail des Abbés,Comédie,1511.0,601,43.6197908,3.8839408,43.60918635,3.8815040936105776
2024-09-20 20:54:18,Port Marianne,Richter,3207.0,2281,43.6059165,3.9168169,43.6037969,3.8989223
2024-09-20 20:54:37,Plan Cabanes,Foch,867.0,462,43.6085792,3.8689834,43.6109947,3.8733344
2024-09-20 21:03:28,Occitanie,Occitanie,0.0,15,43.634628,3.8484797,43.634628,3.8484797
2024-09-20 21:04:05,Renouvier,Saint-Guilhem - Courreau,761.0,273,43.60358,3.8678865,43.6089424,3.8727765
2024-09-20 21:04:32,Occitanie,Occitanie,0.0,32,43.634628,3.8484797,43.634628,3.8484797
2024-09-20 21:05:51,Occitanie,Antigone centre,4772.0,1184,43.634628,3.8484797,43.6079184,3.8905276
2024-09-20 21:08:53,Médiathèque Emile Zola,Corum,1937.0,2504,43.6082468,3.8930561,43.6144479,3.8821386
2024-09-20 21:11:00,Place Albert 1er - St Charles,Vert Bois,2632.0,900,43.6164766,3.8741187,43.6354897,3.8717792916498994
2024-09-20 21:13:28,Vert Bois,Observatoire,4847.0,1329,43.6354897,3.8717792916498994,43.61452665,3.871080728556718
2024-09-20 21:13:36,Plan Cabanes,Médiathèque Emile Zola,3918.0,2750,43.6085792,3.8689834,43.6082468,3.8930561
2024-09-20 21:14:31,Rondelet,Garcia Lorca,3932.0,2883,43.6027363,3.8749844,43.5899503,3.8905217
2024-09-20 21:16:46,Foch,Place Viala,1764.0,555,43.6109947,3.8733344,43.6168167,3.8550842
2024-09-20 21:17:26,Gare Saint-Roch,Port Marianne,1984.0,573,43.6045522,3.8800373,43.6059165,3.9168169
2024-09-20 21:19:39,Observatoire,Observatoire,0.0,25,43.61452665,3.871080728556718,43.61452665,3.871080728556718
2024-09-20 21:20:59,Observatoire,Port Marianne,4098.0,1726,43.61452665,3.871080728556718,43.6059165,3.9168169
2024-09-20 21:21:10,Voltaire,Saint-Guilhem - Courreau,1472.0,453,43.6037049,3.8892253,43.6089424,3.8727765
2024-09-20 21:21:29,Observatoire,Port Marianne,4333.0,1687,43.61452665,3.871080728556718,43.6059165,3.9168169
2024-09-20 21:22:15,Observatoire,Observatoire,0.0,17,43.61452665,3.871080728556718,43.61452665,3.871080728556718
2024-09-20 21:22:52,Père Soulas,Comédie,2850.0,1191,43.6219699,3.855618,43.60918635,3.8815040936105776
2024-09-20 21:23:10,Observatoire,Observatoire,4.0,28,43.61452665,3.871080728556718,43.61452665,3.871080728556718
2024-09-20 21:23:22,Père Soulas,Comédie,2619.0,998,43.6219699,3.855618,43.60918635,3.8815040936105776
2024-09-20 21:24:29,Observatoire,Port Marianne,4075.0,1522,43.61452665,3.871080728556718,43.6059165,3.9168169
2024-09-20 21:29:27,Port Marianne,Comédie,2160.0,499,43.6059165,3.9168169,43.60918635,3.8815040936105776
2024-09-20 21:31:48,Richter,Gare Saint-Roch,1752.0,896,43.6037969,3.8989223,43.6045522,3.8800373
2024-09-20 21:33:42,Gare Saint-Roch,Boutonnet,15131.0,11419,43.6045522,3.8800373,43.6198269,3.8681402
2024-09-20 21:33:44,Richter,Gare Saint-Roch,1882.0,779,43.6037969,3.8989223,43.6045522,3.8800373
2024-09-20 21:34:13,Gare Saint-Roch,Boutonnet,15927.0,11402,43.6045522,3.8800373,43.6198269,3.8681402
2024-09-20 21:35:02,Gare Saint-Roch,Gambetta,10544.0,8093,43.6045522,3.8800373,43.6040006,3.8713632
2024-09-20 21:35:22,Gare Saint-Roch,Nouveau Saint-Roch,19241.0,17560,43.6045522,3.8800373,43.5998216,3.8757614
2024-09-20 21:36:11,Gare Saint-Roch,Gambetta,9689.0,7836,43.6045522,3.8800373,43.6040006,3.8713632
2024-09-20 21:39:47,Malbosc,Foch,4404.0,1126,43.6346401,3.8332043,43.6109947,3.8733344
2024-09-20 21:40:39,Tonnelles,Gare Saint-Roch,4077.0,796,43.6138959,3.8382247999999874,43.6045522,3.8800373
2024-09-20 21:41:09,Comedie Baudin,Place Albert 1er - St Charles,3800.0,3094,43.6086772,3.8812103,43.6164766,3.8741187
2024-09-20 21:42:45,Comedie Baudin,Place Albert 1er - St Charles,4100.0,2960,43.6086772,3.8812103,43.6164766,3.8741187
2024-09-20 21:53:37,Tonnelles,Tonnelles,8033.0,217618,43.6138959,3.8382247999999874,43.6138959,3.8382247999999874
2024-09-20 21:55:54,Faculté des sciences,Plan Cabanes,3473.0,1263,43.632161999999994,3.864256104608797,43.6085792,3.8689834
2024-09-20 21:56:25,Occitanie,Louis Blanc,3195.0,612,43.634628,3.8484797,43.6147274,3.8782032
2024-09-20 21:56:42,Occitanie,Occitanie,2033.0,3800,43.634628,3.8484797,43.634628,3.8484797
2024-09-20 21:57:01,Occitanie,Occitanie,2105.0,3825,43.634628,3.8484797,43.634628,3.8484797
2024-09-20 22:04:37,Garcia Lorca,Garcia Lorca,8.0,22,43.5899503,3.8905217,43.5899503,3.8905217
2024-09-20 22:05:27,Garcia Lorca,Garcia Lorca,0.0,20,43.5899503,3.8905217,43.5899503,3.8905217
2024-09-20 22:06:18,Garcia Lorca,Rondelet,2391.0,818,43.5899503,3.8905217,43.6027363,3.8749844
2024-09-20 22:06:44,Garcia Lorca,Rondelet,2350.0,778,43.5899503,3.8905217,43.6027363,3.8749844
2024-09-20 22:09:06,Boutonnet,Plan Cabanes,1935.0,563,43.6198269,3.8681402,43.6085792,3.8689834
2024-09-20 22:14:01,Place Albert 1er - St Charles,Faculté des sciences,2127.0,856,43.6164766,3.8741187,43.632161999999994,3.864256104608797
2024-09-20 22:14:50,Médiathèque Emile Zola,Louis Blanc,1829.0,796,43.6082468,3.8930561,43.6147274,3.8782032
2024-09-20 22:15:38,Euromédecine,Euromédecine,0.0,17,43.6387944,3.8273524,43.6387944,3.8273524
2024-09-20 22:16:31,Euromédecine,Jardin de la Lironde,11641.0,6241,43.6387944,3.8273524,43.6058517,3.9115715
2024-09-20 22:16:32,Euromédecine,Jardin de la Lironde,12952.0,6265,43.6387944,3.8273524,43.6058517,3.9115715
2024-09-20 22:16:58,Médiathèque Emile Zola,Port Marianne,2440.0,1405,43.6082468,3.8930561,43.6059165,3.9168169
2024-09-20 22:17:02,Place Viala,Occitanie,3583.0,1198,43.6168167,3.8550842,43.634628,3.8484797
2024-09-20 22:18:04,Occitanie,Tonnelles,3704.0,2150,43.634628,3.8484797,43.6138959,3.8382247999999874
2024-09-20 22:19:09,Occitanie,Occitanie,40.0,151,43.634628,3.8484797,43.634628,3.8484797
2024-09-20 22:20:37,Saint-Guilhem - Courreau,Médiathèque Emile Zola,2229.0,955,43.6089424,3.8727765,43.6082468,3.8930561
2024-09-20 22:21:13,Boutonnet,Boutonnet,0.0,33,43.6198269,3.8681402,43.6198269,3.8681402
2024-09-20 22:21:45,Saint-Guilhem - Courreau,Médiathèque Emile Zola,2201.0,893,43.6089424,3.8727765,43.6082468,3.8930561
2024-09-20 22:22:23,Boutonnet,Plan Cabanes,1972.0,689,43.6198269,3.8681402,43.6085792,3.8689834
2024-09-20 22:23:06,Occitanie,Tonnelles,3808.0,1855,43.634628,3.8484797,43.6138959,3.8382247999999874
2024-09-20 22:24:10,Celleneuve,Albert 1er - Cathédrale,3614.0,1113,43.6137045,3.8245262,43.6148246,3.873733
2024-09-20 22:26:06,Gambetta,Gambetta,0.0,21,43.6040006,3.8713632,43.6040006,3.8713632
2024-09-20 22:26:17,Gambetta,Hôtel du Département,4333.0,2791,43.6040006,3.8713632,43.622820000000004,3.837632367928194
2024-09-20 22:27:04,Gambetta,Plan Cabanes,298.0,241,43.6040006,3.8713632,43.6085792,3.8689834
2024-09-20 22:27:08,Albert 1er - Cathédrale,Place Viala,2148.0,785,43.6148246,3.873733,43.6168167,3.8550842
2024-09-20 22:27:16,Prés d'Arènes,Nouveau Saint-Roch,1388.0,480,43.5936317,3.8877518,43.5998216,3.8757614
2024-09-20 22:27:40,Gambetta,Plan Cabanes,236.0,179,43.6040006,3.8713632,43.6085792,3.8689834
2024-09-20 22:31:40,Plan Cabanes,Hôtel du Département,3967.0,9941,43.6085792,3.8689834,43.622820000000004,3.837632367928194
2024-09-20 22:31:57,Plan Cabanes,Hôtel du Département,3869.0,2473,43.6085792,3.8689834,43.622820000000004,3.837632367928194
2024-09-20 22:34:30,Gambetta,Place Viala,1799.0,725,43.6040006,3.8713632,43.6168167,3.8550842
2024-09-20 22:35:31,Albert 1er - Cathédrale,Emile Combes,878.0,315,43.6148246,3.873733,43.6167422,3.8799722
2024-09-20 22:35:58,Aiguelongue,Corum,1590.0,600,43.6331438,3.8795261,43.6144479,3.8821386
2024-09-20 22:37:22,Antigone centre,Louis Blanc,2797.0,8251,43.6079184,3.8905276,43.6147274,3.8782032
2024-09-20 22:38:37,Comédie,Père Soulas,2885.0,1120,43.60918635,3.8815040936105776,43.6219699,3.855618
2024-09-20 22:39:23,Comédie,Père Soulas,2850.0,1071,43.60918635,3.8815040936105776,43.6219699,3.855618
2024-09-20 22:49:48,Renouvier,Comédie,2732.0,1400,43.60358,3.8678865,43.60918635,3.8815040936105776
2024-09-20 22:54:10,Tonnelles,Occitanie,3691.0,1021,43.6138959,3.8382247999999874,43.634628,3.8484797
2024-09-20 22:54:43,Providence - Ovalie,Gare Saint-Roch,3303.0,883,43.5882994,3.8534561,43.6045522,3.8800373
2024-09-20 23:06:01,Corum,Jardin de la Lironde,5686.0,3310,43.6144479,3.8821386,43.6058517,3.9115715
2024-09-20 23:06:25,Foch,Observatoire,1274.0,479,43.6109947,3.8733344,43.61452665,3.871080728556718
2024-09-20 23:07:34,Faculté des sciences,Faculté des sciences,0.0,31,43.632161999999994,3.864256104608797,43.632161999999994,3.864256104608797
2024-09-20 23:07:51,Faculté des sciences,Comédie,3708.0,2284,43.632161999999994,3.864256104608797,43.60918635,3.8815040936105776
2024-09-20 23:09:10,Faculté des sciences,Comédie,3589.0,2156,43.632161999999994,3.864256104608797,43.60918635,3.8815040936105776
2024-09-20 23:10:53,Médiathèque Emile Zola,Plan Cabanes,2969.0,5605,43.6082468,3.8930561,43.6085792,3.8689834
2024-09-20 23:12:37,Jeu de Mail des Abbés,Charles Flahault,7245.0,11644,43.6197908,3.8839408,43.6187686,3.8659891
2024-09-20 23:13:07,Plan Cabanes,Fac de Lettres,2838.0,1302,43.6085792,3.8689834,43.6353331,3.8687709
2024-09-20 23:16:29,Gare Saint-Roch,Place Albert 1er - St Charles,6895.0,6036,43.6045522,3.8800373,43.6164766,3.8741187
2024-09-20 23:16:49,Malbosc,Marie Caizergues,4866.0,1116,43.6346401,3.8332043,43.6212064,3.8753901
2024-09-20 23:17:26,Malbosc,Marie Caizergues,4633.0,1084,43.6346401,3.8332043,43.6212064,3.8753901
2024-09-20 23:17:51,Boutonnet,Comédie,2209.0,715,43.6198269,3.8681402,43.60918635,3.8815040936105776
2024-09-20 23:18:00,Place Albert 1er - St Charles,Médiathèque Emile Zola,1974.0,638,43.6164766,3.8741187,43.6082468,3.8930561
2024-09-20 23:22:41,Comédie,Médiathèque Emile Zola,1382.0,406,43.60918635,3.8815040936105776,43.6082468,3.8930561
2024-09-20 23:24:25,Occitanie,Gare Saint-Roch,81257.0,69272,43.634628,3.8484797,43.6045522,3.8800373
2024-09-20 23:25:17,Boutonnet,Comédie,2354.0,1213,43.6198269,3.8681402,43.60918635,3.8815040936105776
2024-09-20 23:26:58,Occitanie,Gare Saint-Roch,81588.0,69119,43.634628,3.8484797,43.6045522,3.8800373
2024-09-20 23:27:34,Foch,Les Arceaux,3732.0,2368,43.6109947,3.8733344,43.6118401,3.8623604
2024-09-20 23:27:37,Foch,Les Arceaux,3765.0,2378,43.6109947,3.8733344,43.6118401,3.8623604
2024-09-20 23:41:23,Sabines,Observatoire,3369.0,1158,43.5840624,3.8600063,43.61452665,3.871080728556718
2024-09-20 23:41:29,Port Marianne,Corum,2948.0,1266,43.6059165,3.9168169,43.6144479,3.8821386
2024-09-20 23:42:13,Port Marianne,Corum,2756.0,1235,43.6059165,3.9168169,43.6144479,3.8821386
2024-09-20 23:42:40,Port Marianne,Corum,2834.0,1219,43.6059165,3.9168169,43.6144479,3.8821386
2024-09-20 23:48:01,Gare Saint-Roch,Port Marianne,2044.0,514,43.6045522,3.8800373,43.6059165,3.9168169
2024-09-20 23:51:59,Comédie,Nombre d'Or,759.0,357,43.60918635,3.8815040936105776,43.6079002,3.8866534
2024-09-20 23:52:29,Tonnelles,Boutonnet,3142.0,948,43.6138959,3.8382247999999874,43.6198269,3.8681402
2024-09-20 23:53:00,Tonnelles,Boutonnet,3030.0,917,43.6138959,3.8382247999999874,43.6198269,3.8681402
2024-09-20 23:58:09,Plan Cabanes,Nouveau Saint-Roch,1206.0,397,43.6085792,3.8689834,43.5998216,3.8757614
